book_id,user_id,rating
71,14,1
139,14,3
53,14,2
41,14,5
489,14,3
455,14,1
283,15,5
420,15,4
224,15,5
127,15,5
100,15,4
5,15,5
393,15,4
90,15,4
322,15,4
114,15,4
165,15,4
66,15,3
231,15,2
387,15,4
391,15,5
200,15,3
412,15,1
14,15,5
294,15,4
430,15,4
255,15,5
406,15,4
128,15,4
40,16,2
152,16,5
110,16,3
269,16,3
253,16,5
373,16,5
446,16,5
237,16,3
292,16,5
421,16,4
199,16,4
203,16,5
19,16,5
324,17,5
153,17,4
382,17,5
292,17,4
1,17,2
53,17,4
369,17,4
460,17,5
63,17,3
479,17,3
238,17,2
91,17,4
280,17,4
485,17,2
213,17,1
306,17,2
297,17,5
183,17,3
357,17,4
99,17,5
277,17,4
100,18,3
218,18,5
145,18,5
161,18,5
4,18,1
483,18,5
488,18,1
249,18,4
160,18,4
445,18,5
105,18,5
290,18,4
118,18,4
287,18,4
2,18,5
83,18,5
279,18,3
20,18,4
305,18,4
82,18,5
421,18,3
156,18,3
484,18,5
288,18,5
208,19,3
453,19,3
71,19,1
186,19,3
339,19,5
473,19,5
131,19,2
49,19,4
237,19,3
214,19,4
100,19,3
377,19,4
162,19,4
331,19,5
361,19,3
122,19,3
183,19,5
332,19,5
451,19,4
195,20,5
224,21,3
1,21,4
334,22,4
98,22,4
162,22,5
128,22,3
447,22,5
401,22,5
346,22,4
174,22,5
393,22,5
10,22,2
128,23,5
463,23,2
313,23,3
52,23,3
466,23,3
266,23,5
292,23,4
47,23,1
167,23,4
264,23,3
220,24,4
326,24,4
131,24,1
469,24,3
351,24,4
172,24,5
1,24,2
393,24,4
425,24,1
422,24,1
51,24,2
208,24,4
443,24,2
487,24,5
356,24,4
263,24,5
207,25,4
336,26,4
128,26,3
332,26,3
201,26,5
27,26,5
396,26,1
478,26,5
225,26,3
487,26,2
319,26,5
192,26,5
256,26,4
179,26,5
278,26,3
136,26,3
203,26,4
468,26,2
207,26,5
375,26,2
291,26,4
331,26,3
324,26,4
288,27,3
347,27,4
352,27,3
236,27,4
322,27,4
480,27,3
73,27,4
207,27,2
69,27,5
143,27,2
210,27,3
79,28,5
86,28,2
178,28,3
394,28,4
467,28,3
3,29,4
261,29,2
234,29,3
79,29,5
287,29,3
394,29,2
471,29,3
221,29,4
346,29,4
430,29,2
2,29,3
119,29,4
271,29,4
451,29,5
381,29,4
343,29,2
293,29,5
193,29,4
490,29,3
363,29,3
121,29,1
229,29,4
72,29,5
324,30,4
312,30,4
12,30,5
282,30,4
403,30,3
448,30,5
423,30,3
424,30,5
453,30,1
375,30,3
212,30,5
52,30,4
152,30,4
285,30,3
53,30,4
29,31,4
362,31,2
350,32,4
390,32,5
9,32,4
222,32,4
491,32,5
93,32,5
11,32,4
361,32,5
434,32,3
415,32,1
159,32,4
69,32,3
496,32,5
149,33,5
313,33,5
256,33,5
44,33,3
427,33,5
340,33,4
360,33,4
390,33,4
339,33,5
261,33,3
333,33,5
210,33,5
141,33,5
371,33,4
481,33,4
117,33,1
471,33,4
412,33,5
136,33,3
293,33,5
199,34,4
400,35,5
125,35,4
175,35,4
105,35,4
3,35,3
176,35,2
276,35,4
424,35,4
226,35,4
261,35,5
416,35,1
471,35,5
447,35,3
240,35,5
310,36,3
63,36,4
243,36,2
157,36,5
124,36,4
86,36,4
422,36,5
196,36,4
324,36,5
290,36,5
423,36,5
229,37,5
174,37,5
265,37,4
483,37,5
159,37,3
95,37,5
254,37,5
29,37,4
418,37,4
100,37,3
366,37,2
205,38,3
456,38,4
328,38,5
145,38,4
256,39,5
199,39,4
332,39,5
168,39,5
397,39,3
353,39,3
474,39,4
32,39,3
11,39,4
149,39,5
462,39,4
169,39,4
308,40,5
36,40,3
18,40,4
196,40,3
127,41,2
262,41,4
47,41,4
410,41,3
12,41,5
354,41,2
100,41,3
382,41,4
138,41,4
212,41,4
34,41,1
65,41,5
391,41,5
299,42,3
407,42,2
486,42,4
180,42,1
141,42,5
76,42,4
182,43,3
475,43,5
256,43,4
244,43,4
456,43,5
469,43,4
79,43,4
53,43,5
230,43,4
367,43,3
102,43,5
278,43,4
282,43,4
29,43,4
421,43,1
489,43,3
455,43,4
392,43,5
31,44,4
234,44,5
335,44,5
187,44,4
268,44,5
105,44,5
182,44,4
23,44,5
399,44,4
380,44,4
465,44,5
83,44,5
214,44,4
387,44,5
152,44,4
429,44,4
21,44,4
143,44,5
448,44,4
431,44,4
494,44,4
195,45,3
151,45,5
337,45,5
140,45,5
71,45,2
258,45,4
152,45,3
135,45,4
57,45,2
189,45,3
445,45,4
164,45,3
143,45,4
167,45,5
480,45,3
273,45,5
382,45,2
75,45,5
29,46,5
370,46,3
164,46,1
310,46,5
493,46,5
263,46,4
384,46,2
238,46,2
194,46,5
96,46,5
461,46,5
49,46,4
39,46,4
268,46,4
44,46,2
86,46,4
334,46,1
132,46,2
479,46,3
444,46,4
111,46,5
71,46,5
285,46,4
453,47,4
107,47,4
25,47,4
400,47,5
426,47,2
14,47,3
438,47,3
374,47,4
231,47,4
146,47,5
298,47,5
238,47,2
376,47,3
218,47,5
318,47,4
366,47,4
21,47,4
39,47,3
279,47,5
217,47,1
81,47,5
342,47,1
476,47,4
15,48,2
450,49,5
101,49,5
144,49,5
67,50,4
271,50,5
18,50,3
211,50,1
125,50,5
100,50,3
339,50,3
347,50,4
348,50,5
90,50,5
25,50,4
127,50,5
490,50,5
365,50,4
36,50,4
213,50,4
377,50,3
219,50,3
183,50,5
488,50,5
480,50,4
286,50,4
247,50,4
154,51,5
275,51,4
330,51,4
361,51,5
338,51,4
19,51,5
486,51,4
374,51,5
360,51,4
379,51,4
244,51,1
71,51,1
340,51,5
454,51,4
332,51,4
271,51,3
475,51,4
451,51,4
308,51,4
40,51,4
384,51,3
301,51,5
189,52,2
347,53,5
1,53,3
127,53,5
460,53,3
452,53,3
252,53,4
256,53,3
260,53,4
359,53,4
306,53,4
277,53,4
330,53,5
474,53,1
417,53,5
412,53,4
449,53,5
279,53,4
93,53,4
459,53,5
397,53,5
196,54,4
324,54,4
332,54,4
480,54,4
356,54,4
95,54,2
457,54,5
327,54,4
217,54,5
329,54,5
397,54,1
121,54,1
84,54,5
138,55,4
387,56,4
270,56,5
179,56,2
294,56,4
70,56,5
403,56,5
379,56,3
263,56,5
76,56,4
172,56,3
25,56,4
316,56,3
381,56,5
254,56,4
339,56,1
5,56,4
354,56,3
36,57,3
180,57,4
286,57,4
237,57,3
18,57,5
97,57,3
392,57,4
497,57,4
75,57,4
29,57,4
264,57,5
162,57,5
499,57,5
289,57,2
50,58,4
158,58,1
401,58,4
466,58,5
383,58,4
65,58,1
316,58,2
96,58,3
404,58,4
489,58,2
402,58,5
367,59,4
370,59,4
397,59,4
326,59,2
221,59,3
291,59,5
153,59,5
173,59,3
486,59,5
140,59,3
51,59,3
218,59,4
108,59,4
438,59,5
348,59,5
347,59,3
459,59,4
452,59,4
300,59,3
132,60,5
204,60,2
432,60,5
129,60,3
12,60,4
427,60,4
3,60,3
429,61,5
209,61,4
240,61,4
496,61,5
394,61,4
462,61,4
30,61,5
207,61,4
24,61,2
163,61,4
276,61,3
458,61,4
431,61,5
188,61,4
362,61,4
29,61,5
344,61,4
171,61,4
484,61,5
27,62,5
64,62,4
79,62,4
431,62,4
36,62,2
104,62,5
21,62,4
208,62,2
176,62,4
232,62,5
417,62,5
418,62,4
261,63,3
264,63,4
68,63,5
354,63,2
479,63,1
36,63,4
322,64,2
284,64,5
41,64,5
423,64,5
405,64,3
461,64,1
147,64,3
98,64,3
272,64,4
77,64,4
171,64,4
109,64,4
121,64,4
6,64,5
363,64,5
136,64,4
65,64,3
435,64,2
9,65,4
210,65,4
41,65,5
485,65,4
463,65,5
326,65,1
449,65,2
200,65,2
226,65,4
127,65,3
136,65,5
447,65,3
207,65,4
246,65,4
477,65,3
248,65,5
107,66,3
8,66,4
136,67,4
204,67,4
298,67,5
275,67,5
376,67,5
8,67,2
310,67,4
450,67,4
439,67,5
455,67,5
379,67,2
305,68,4
70,68,3
222,68,1
108,68,4
452,68,5
162,68,4
37,68,5
399,68,4
477,68,4
296,68,4
242,68,4
254,68,5
91,68,5
301,68,1
205,68,2
486,68,2
11,68,5
324,68,4
414,68,3
333,69,3
235,69,4
267,69,4
260,69,5
367,69,3
335,69,4
60,69,4
212,69,3
125,69,2
287,69,1
146,69,4
491,69,5
150,69,5
34,69,1
403,69,4
168,69,5
79,69,4
206,69,2
248,69,4
98,70,5
420,70,4
202,70,3
112,71,5
194,72,5
491,72,4
343,72,4
100,72,4
339,72,4
80,73,5
464,73,4
61,73,3
86,73,2
376,73,4
238,73,3
25,73,3
444,73,1
56,73,4
84,73,4
465,73,3
152,73,5
35,73,5
285,73,3
207,73,5
24,73,4
441,73,3
397,73,5
131,73,5
488,73,3
94,73,5
432,73,1
228,73,4
440,73,5
362,73,5
194,73,5
39,73,5
290,73,4
256,73,3
196,73,3
233,73,5
282,73,5
113,73,4
3,73,1
111,73,4
162,73,4
54,73,5
298,73,5
161,73,4
417,73,4
470,73,5
200,73,5
186,73,5
413,73,3
63,73,5
391,73,5
226,73,2
237,73,4
451,73,3
379,73,4
337,73,5
318,73,2
169,73,5
286,73,3
378,73,3
119,73,4
448,73,3
62,73,5
135,73,3
21,73,2
222,73,4
75,74,5
406,74,5
352,74,1
354,74,5
308,74,3
95,75,4
251,75,2
443,75,4
465,75,5
229,75,3
54,75,3
42,76,4
362,76,2
364,76,4
92,76,2
193,76,2
286,76,5
365,76,5
249,76,3
485,76,3
495,76,4
288,76,3
443,76,5
486,76,4
392,76,5
109,76,4
240,76,5
176,76,4
263,76,5
407,76,5
109,77,3
89,77,4
481,77,4
66,77,4
306,77,5
372,77,2
168,77,3
407,77,4
286,77,3
330,77,4
133,77,4
282,77,4
461,77,5
143,77,3
92,77,5
327,78,4
212,78,3
343,78,5
424,78,4
171,78,1
411,78,5
166,78,5
292,78,5
95,79,4
139,79,5
334,79,3
286,79,5
184,79,3
293,79,5
6,79,3
199,79,4
441,79,4
421,79,3
316,79,4
122,79,4
478,79,3
284,79,4
2,79,4
479,79,5
403,79,5
456,79,3
466,79,3
326,79,5
474,79,5
275,79,5
258,80,2
292,80,3
211,80,5
124,80,5
274,80,4
448,81,2
196,81,2
219,81,5
231,81,4
260,81,3
162,81,5
73,82,1
76,82,4
142,82,4
275,82,4
42,82,4
420,82,5
450,82,5
349,82,4
139,82,1
444,82,4
147,82,3
350,82,4
229,82,5
187,82,5
238,82,5
301,82,5
270,82,1
98,83,4
300,83,2
477,83,5
488,83,5
160,84,5
422,84,4
139,84,4
394,84,5
352,84,3
126,84,5
375,84,3
452,84,2
378,84,4
359,84,3
407,84,5
358,84,3
413,84,2
22,84,3
285,84,5
402,84,4
314,84,4
475,84,4
421,84,3
226,84,5
359,85,3
434,85,1
324,85,5
219,85,1
469,85,4
493,85,2
222,86,5
257,86,4
371,86,4
284,86,3
404,86,5
297,86,5
13,86,4
134,86,4
202,86,4
186,86,5
480,87,4
339,87,3
24,87,4
12,87,5
422,87,4
86,87,5
305,87,4
36,87,5
73,88,5
351,88,1
35,88,5
321,88,4
139,88,3
343,88,2
448,88,4
436,88,4
387,88,5
209,88,3
48,88,4
322,88,2
214,88,5
496,88,5
330,88,4
360,88,3
123,89,4
219,89,5
337,89,4
454,89,3
107,89,4
53,89,4
377,89,3
82,89,4
61,89,5
5,89,4
213,89,5
85,89,5
241,89,5
169,89,4
82,90,4
276,90,3
100,90,4
257,90,4
294,90,5
490,90,4
454,91,2
297,91,3
336,91,4
158,91,5
440,91,3
52,91,4
42,91,1
182,91,2
66,92,4
193,92,1
221,92,3
367,92,3
427,92,4
104,92,3
87,92,1
280,92,4
168,93,2
429,93,5
51,93,4
47,93,4
21,93,3
455,93,1
128,94,2
2,94,5
349,94,3
183,94,5
229,94,4
341,94,3
375,94,4
47,94,4
269,94,5
260,94,4
380,94,5
309,94,4
462,94,4
433,94,5
66,94,4
483,94,3
123,94,3
500,94,4
157,94,4
34,94,4
459,94,4
423,94,5
147,94,5
411,95,3
445,95,2
118,96,4
8,96,1
172,96,4
173,96,5
487,96,3
452,97,4
336,97,3
437,97,3
469,97,2
5,97,4
152,97,3
229,97,2
139,97,4
464,97,4
374,98,4
355,98,4
66,98,1
375,98,2
12,99,4
431,99,4
83,100,3
422,101,3
311,101,3
86,101,4
28,101,5
108,101,2
228,101,1
392,101,2
226,101,3
493,101,4
147,101,5
186,101,3
352,101,4
190,101,4
115,101,2
421,101,1
74,101,2
110,101,4
37,101,5
394,101,4
15,102,3
139,102,4
349,102,5
63,102,3
197,102,4
336,102,4
100,102,5
307,103,1
184,103,5
362,103,4
437,103,4
471,104,5
178,104,5
442,104,1
272,104,4
239,104,4
113,104,4
50,104,3
176,104,5
385,104,4
217,105,3
40,105,4
324,105,3
91,105,5
241,105,1
59,105,3
57,105,4
358,105,3
153,105,5
387,105,1
19,105,5
24,105,3
183,105,2
463,105,4
300,105,5
454,105,5
134,105,4
27,105,3
77,105,3
230,105,4
307,105,4
245,105,4
88,105,5
489,105,3
40,106,3
292,106,2
81,106,2
178,106,3
328,106,2
246,106,4
37,106,5
216,106,3
164,106,5
332,106,4
324,106,4
197,106,3
100,106,2
161,106,5
372,106,4
64,106,2
227,106,4
302,107,3
27,107,3
251,107,5
217,107,4
215,107,5
394,107,4
317,107,5
115,108,5
69,108,5
93,109,4
444,109,3
211,109,4
225,109,2
408,109,4
202,109,4
64,109,4
109,109,5
75,109,3
31,109,4
472,109,4
381,109,5
341,109,3
345,109,4
46,109,3
325,109,3
28,109,4
69,109,4
314,109,5
302,109,4
132,110,3
275,110,3
378,110,3
184,110,4
242,110,4
76,110,5
197,110,3
444,110,2
233,110,2
317,110,5
373,110,4
5,110,4
90,110,3
82,110,2
346,110,4
2,110,4
169,110,4
400,110,4
91,110,4
408,110,2
79,110,2
93,110,5
300,110,5
34,111,3
280,111,4
370,111,1
415,111,4
233,111,3
208,111,3
412,112,3
159,112,3
490,112,2
103,112,2
274,112,2
133,112,5
100,113,4
421,113,5
16,113,4
319,113,3
283,113,5
315,113,5
385,113,5
439,113,3
413,113,4
382,113,4
231,113,3
334,113,4
309,114,3
305,115,4
66,115,5
264,115,5
402,115,4
276,115,2
239,115,2
310,115,5
76,115,5
363,115,4
207,115,3
349,115,4
326,115,4
467,115,4
435,115,2
112,115,4
175,115,4
121,115,3
483,115,5
438,115,3
205,115,4
140,116,4
130,116,3
477,116,3
96,116,5
134,116,2
314,116,4
1,116,5
85,116,5
367,116,4
432,116,5
330,116,3
476,116,4
315,117,4
109,117,5
356,117,5
79,117,5
66,117,1
389,117,2
378,117,5
391,117,1
115,117,4
196,117,5
352,117,4
34,117,5
24,117,4
430,117,2
338,117,1
314,118,2
475,118,4
411,118,5
161,118,4
344,118,5
194,118,4
203,118,4
152,118,2
361,118,5
280,118,3
335,118,4
21,118,4
253,118,4
114,118,4
150,118,3
120,118,4
119,118,1
403,118,4
467,118,3
141,118,3
389,119,4
476,119,5
235,119,4
493,119,4
428,119,4
477,119,5
229,119,4
284,119,5
435,119,4
394,119,2
145,119,2
293,120,4
180,120,2
109,120,5
179,120,2
348,120,3
127,120,4
67,120,2
440,120,5
226,120,4
70,120,3
202,120,1
157,120,5
146,120,5
111,120,4
426,120,5
4,120,3
468,121,4
232,121,3
92,121,2
449,121,5
288,121,4
251,121,5
239,121,5
426,121,4
138,121,4
347,121,5
130,121,5
1,121,4
118,121,1
214,121,5
370,121,3
460,121,4
404,121,5
396,121,4
43,121,4
328,121,5
483,121,4
258,121,2
272,121,2
185,121,3
335,122,4
403,122,5
319,122,2
381,122,4
1,122,2
385,122,3
63,122,5
247,122,5
116,122,2
94,122,4
452,122,4
92,122,4
210,122,4
432,122,3
490,122,1
229,122,5
487,122,4
337,122,4
97,122,4
192,122,3
289,122,2
30,122,3
386,122,4
402,123,5
424,123,5
207,123,3
354,123,4
386,123,3
453,123,5
396,123,3
121,123,5
480,123,4
377,123,3
84,124,5
71,124,5
248,124,3
352,125,5
128,125,4
219,125,4
180,125,5
437,125,3
94,125,4
227,125,5
419,125,4
211,125,5
146,125,5
183,125,2
53,125,5
410,125,2
418,125,3
398,125,4
490,126,3
99,126,5
382,126,2
405,126,3
77,126,3
238,126,3
243,126,3
224,126,3
353,126,4
113,126,2
341,126,3
301,126,2
210,126,4
340,126,5
101,126,1
381,126,2
420,126,5
259,126,2
4,126,4
154,126,2
403,126,4
6,126,4
469,126,3
314,127,4
387,127,5
285,127,5
251,127,3
431,127,4
144,127,2
18,127,2
175,127,4
351,127,4
280,128,3
407,128,4
3,128,4
156,128,4
109,128,3
228,128,4
180,128,4
409,128,5
104,128,3
443,128,3
452,128,5
61,128,5
82,128,5
189,128,3
208,128,4
433,128,3
462,128,3
269,128,2
34,128,4
75,128,5
314,129,5
211,129,4
242,129,4
460,129,4
446,129,5
259,129,3
142,129,5
64,129,3
27,129,3
288,129,4
279,129,5
253,129,5
159,129,5
112,129,4
427,129,5
408,129,1
335,129,1
237,129,4
430,129,3
276,130,4
122,130,2
458,130,4
60,130,5
263,131,5
14,131,4
259,131,3
361,131,1
305,131,3
181,132,3
41,132,5
284,132,2
118,132,5
327,132,2
369,132,4
419,132,3
203,132,5
315,132,1
367,132,5
393,132,1
241,132,4
339,132,3
193,132,2
31,133,5
302,133,2
250,134,5
284,134,4
300,134,4
474,134,5
440,134,5
99,134,3
43,134,3
191,134,3
183,134,5
88,134,5
256,135,5
39,135,4
143,135,5
287,135,3
321,135,4
491,135,5
133,135,3
111,135,5
325,135,4
320,135,3
5,136,4
406,136,1
408,136,3
459,136,5
115,136,4
295,136,4
56,136,2
167,136,3
51,136,5
278,136,3
233,136,2
260,136,2
491,136,5
12,136,5
394,136,1
488,136,2
311,136,5
389,136,3
14,136,4
480,136,5
275,136,4
108,136,4
5,137,4
263,137,3
314,137,3
60,137,3
256,137,3
13,137,4
354,137,5
207,138,5
69,139,1
363,139,1
420,139,4
369,139,3
298,139,3
174,139,2
193,139,4
407,139,1
245,139,3
178,139,5
123,139,5
353,139,4
153,140,5
375,140,3
238,140,2
274,140,5
35,140,5
167,140,5
220,140,2
232,140,4
337,140,4
416,140,2
300,140,4
405,140,4
283,140,3
318,140,5
61,140,4
338,140,3
7,140,5
199,140,3
258,140,5
202,140,3
239,141,2
177,141,3
141,141,1
182,141,3
27,141,4
269,141,4
74,141,3
441,141,4
304,141,5
222,141,5
3,141,4
315,142,5
403,142,4
420,142,3
141,142,4
16,142,3
226,142,5
189,142,4
185,143,5
39,143,3
118,143,5
127,143,5
424,143,5
296,143,1
176,143,4
418,144,4
425,144,4
247,144,4
316,144,4
399,144,5
160,144,5
193,144,4
329,144,4
389,144,4
433,144,5
136,144,5
202,144,4
76,144,5
331,144,3
427,144,5
35,144,3
283,144,4
403,144,4
19,144,1
121,144,3
395,144,5
396,144,5
155,144,4
225,145,2
378,145,4
207,145,5
478,145,1
215,145,3
312,145,3
32,145,4
392,145,3
217,145,3
359,145,2
371,145,4
141,146,4
1,146,5
89,146,4
450,146,3
221,146,5
169,146,5
136,146,3
373,146,4
243,146,5
34,146,4
144,146,5
300,146,2
275,146,3
41,146,4
388,146,3
112,146,2
288,146,5
495,146,5
55,146,3
105,146,4
361,146,2
5,146,4
92,147,5
471,147,2
412,147,3
370,147,4
135,147,4
497,147,4
480,147,5
91,148,4
59,148,4
114,148,4
11,148,5
110,148,5
121,148,1
64,149,1
437,149,5
239,149,3
311,149,4
215,149,4
366,149,5
35,149,4
383,149,3
225,149,3
498,149,5
443,149,3
299,149,5
335,149,4
359,149,4
147,149,4
229,149,3
184,150,3
453,150,5
398,150,4
413,150,3
203,150,3
49,150,4
338,150,5
428,150,5
33,150,4
306,150,3
352,150,4
434,151,4
87,151,5
50,151,3
13,152,4
418,152,5
288,152,2
94,152,4
363,152,3
137,152,5
440,152,4
111,153,5
225,153,3
276,153,5
485,153,3
236,153,4
458,153,5
9,153,4
313,153,5
128,153,4
182,153,5
170,154,5
167,154,4
57,154,4
445,154,4
196,154,4
179,155,5
96,155,1
249,155,1
73,155,5
254,155,4
11,155,4
117,155,3
75,155,5
381,155,5
430,155,1
164,155,5
489,155,5
123,155,4
27,155,5
341,155,3
4,155,5
52,155,5
170,155,2
284,155,3
443,155,2
181,155,3
262,155,4
408,155,4
280,155,1
296,155,4
374,155,1
407,155,3
471,155,4
278,155,1
449,155,3
415,155,4
98,155,5
379,155,4
421,155,5
228,155,3
258,155,1
209,155,5
68,155,5
233,155,3
108,155,4
9,155,5
386,155,5
311,155,4
131,155,4
58,156,3
12,156,5
288,156,3
126,156,4
427,156,2
440,156,4
357,157,5
332,157,4
409,157,2
221,157,2
426,157,5
264,158,4
423,158,2
367,158,5
410,158,4
269,158,4
20,158,5
67,158,2
9,158,1
76,158,5
313,159,5
163,159,5
364,159,5
356,159,4
466,159,3
69,159,4
367,159,5
410,159,4
196,159,4
217,159,2
372,159,3
14,159,3
49,159,5
203,159,4
474,159,1
293,159,2
212,159,1
141,159,3
405,159,4
108,159,5
238,159,3
342,159,4
477,159,2
92,160,4
124,160,4
490,160,5
447,161,3
376,161,5
217,161,2
311,161,5
467,161,4
26,161,3
99,161,4
275,161,1
208,161,4
258,161,4
14,161,5
48,161,3
437,161,4
251,161,3
152,161,4
154,161,5
339,161,4
472,161,2
350,161,5
266,162,5
221,162,4
62,162,4
308,162,4
363,162,5
496,162,3
271,162,3
197,162,5
92,162,3
274,162,3
347,162,2
146,162,4
219,162,5
341,163,3
252,163,4
44,163,5
188,163,3
420,163,5
462,163,4
382,163,5
293,163,2
194,163,3
335,163,2
69,163,4
60,163,4
359,163,4
118,163,2
441,163,4
401,164,3
68,164,4
108,164,5
210,164,3
177,164,5
117,165,3
41,165,4
63,165,4
260,165,4
250,165,4
24,165,3
430,165,5
259,165,5
135,165,4
345,165,5
76,165,5
371,166,5
416,166,2
327,166,4
473,166,5
88,166,4
274,166,4
240,166,4
336,166,3
22,166,3
234,166,3
196,167,4
243,167,4
145,167,5
137,167,5
242,167,4
393,167,5
88,167,5
223,167,4
220,167,5
29,167,5
344,167,5
450,167,3
301,167,5
358,167,4
480,167,3
339,167,3
200,167,1
266,167,5
27,167,5
417,167,4
118,168,3
70,168,2
241,168,3
232,168,4
20,168,5
496,168,5
365,168,5
278,168,5
434,168,5
162,168,3
14,168,2
208,168,5
335,168,5
450,168,3
195,168,5
246,169,5
388,169,4
154,169,2
170,169,5
98,169,3
494,169,2
500,169,3
393,169,3
396,169,5
70,169,2
257,169,4
91,169,3
357,169,4
418,169,3
39,170,5
199,171,4
415,171,4
382,171,5
165,171,3
488,171,4
95,171,3
264,171,1
138,171,5
64,171,2
100,171,5
169,171,3
267,171,3
328,171,3
122,171,5
284,171,3
319,171,5
497,171,5
170,171,4
87,171,5
289,171,4
358,171,3
366,171,5
232,171,5
250,171,3
320,171,2
92,171,1
77,172,1
112,172,5
441,172,3
285,172,2
61,172,3
384,172,3
316,172,4
335,172,5
115,172,4
85,172,5
307,172,4
389,172,5
171,172,3
258,172,3
180,173,4
466,173,5
424,173,4
114,173,1
345,173,3
354,173,3
270,173,3
375,173,4
179,173,5
89,173,2
289,173,5
387,174,4
5,174,3
126,174,4
197,174,5
247,174,5
297,174,3
11,174,3
310,174,4
28,174,3
300,174,3
369,174,4
17,174,4
474,174,2
319,174,3
344,174,5
315,174,1
100,174,4
40,174,5
22,174,4
52,175,3
125,175,3
128,175,5
463,175,1
292,175,2
296,175,3
358,175,4
495,175,4
468,175,2
277,175,4
233,175,4
46,175,5
253,175,4
15,175,1
49,176,4
274,176,2
103,176,5
462,176,1
361,176,5
79,176,5
221,176,1
222,176,4
84,176,3
304,176,5
100,176,5
493,176,5
4,176,3
303,176,5
312,176,3
373,176,4
203,176,2
109,176,5
292,177,5
463,177,3
421,177,3
24,177,2
490,177,5
198,177,5
143,177,3
261,177,5
215,177,1
95,177,4
239,177,5
451,177,4
85,177,3
338,177,4
297,177,4
162,178,5
376,178,5
288,178,1
165,178,2
36,178,5
272,178,4
461,178,5
496,178,4
369,178,1
245,178,4
82,178,4
274,178,5
489,178,4
226,178,4
266,178,3
351,178,4
472,178,4
300,178,5
74,178,2
40,179,3
465,179,3
490,179,2
117,179,2
107,179,3
307,180,4
444,180,4
97,180,3
380,180,4
107,180,5
11,180,5
202,180,5
199,180,3
397,180,3
167,180,5
314,180,4
295,180,4
437,180,4
283,180,5
144,180,5
17,180,2
317,180,5
458,180,4
232,180,5
262,180,4
427,180,3
145,180,1
78,180,2
228,180,5
349,180,3
342,180,5
117,180,5
475,180,2
367,180,5
360,180,4
381,180,4
226,180,4
217,180,3
393,180,5
